gene,scores,logfoldchanges,pvals,pvals_adj,pct_neg,pct_pos
BSX,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
KRTAP10-2,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
CALCR,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
DKK4,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
C6,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
CFAP161,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
OR9A2,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
NLRP8,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
LENEP,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
TEX19,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
CES5A,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
ABCG4,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
TCP10,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
AC034228.4,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
AL117348.2,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
C1QTNF5,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
TRIM67,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
UGT2B28,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
CTAG1B,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
PADI3,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
FCAMR,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
SVEP1,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
IZUMO2,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
SSMEM1,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
FIGLA,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
AC018512.1,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
MOBP,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
CGB7,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
TH,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
LMLN2,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
C16orf90,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
SPACA3,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
SLURP2,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
AC003688.1,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
C11orf52,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
ATP2B3,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
AC093884.1,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
CFC1,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
CSN3,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
FOXD4L3,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
IGFL4,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
OR5B2,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
SMIM36,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
KRT71,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
TAS2R42,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
MYMK,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
GRIN2B,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
PSORS1C2,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
FYB2,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
ATP1A2,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
CYP4F2,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
OR10AD1,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
ZDHHC22,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
MROH7-TTC4,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
AL353588.1,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
AL136295.3,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
POTEH,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
PRICKLE4,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
MRGPRF,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
CLEC1B,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
PDCL2,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
UMOD,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
GSG1L,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
DEFA6,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
AC010616.2,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
CDH10,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
CT83,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
CNMD,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
PRSS45P,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
PRSS42P,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
OR4A47,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
PRB1,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
PTGFR,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
C1orf141,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
PAGE2,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
OR2AG1,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
PNLIPRP3,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
PPP1R42,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
KNG1,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
GOLGA8H,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
LRRC9,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
CARD18,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
LBHD2,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
CDH12,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
DPYSL5,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
GATA5,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
GLRA1,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
AL162231.3,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
GSX2,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
DUXB,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
ZNF536,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
MT4,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
OR6Y1,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
INSL4,-0.0053591286,-2.0353298,0.995724054342529,1.0,5.081197536635434e-06,2.0831597366886094e-05
HUNK,-0.005359165,-3.03531,0.9957240256066101,1.0,5.081197536635434e-06,2.0831597366886094e-05
NOX3,-0.005359165,-4.0353227,0.9957240256066101,1.0,5.081197536635434e-06,2.0831597366886094e-05
PNLIPRP1,-0.0055314275,-0.22817655,0.995586581770986,1.0,2.5405987683177173e-05,4.166319473377219e-05
HFM1,-0.0055314996,-0.45056587,0.9955865242992022,1.0,2.5405987683177173e-05,4.166319473377219e-05
OTUD6A,-0.005531572,-0.7135945,0.9955864668274186,1.0,2.5405987683177173e-05,4.166319473377219e-05
NXNL2,-0.005531572,-0.7135945,0.9955864668274186,1.0,2.5405987683177173e-05,4.166319473377219e-05
GLDN,-0.005531572,-0.7135945,0.9955864668274186,1.0,2.5405987683177173e-05,4.166319473377219e-05
RFPL3,-0.005531572,-0.7135945,0.9955864668274186,1.0,2.5405987683177173e-05,4.166319473377219e-05
LCN6,-0.005531572,-0.7135945,0.9955864668274186,1.0,2.5405987683177173e-05,4.166319473377219e-05
PPP1R3G,-0.005531572,-0.7135945,0.9955864668274186,1.0,2.5405987683177173e-05,4.166319473377219e-05
SCN2B,-0.005531572,-0.7135945,0.9955864668274186,1.0,2.5405987683177173e-05,4.166319473377219e-05
FGA,-0.005531572,-0.7135945,0.9955864668274186,1.0,2.5405987683177173e-05,4.166319473377219e-05
KLHL41,-0.005531572,-0.7135945,0.9955864668274186,1.0,2.5405987683177173e-05,4.166319473377219e-05
PAX3,-0.005531572,-0.7135945,0.9955864668274186,1.0,2.5405987683177173e-05,4.166319473377219e-05
CCM2L,-0.005531572,-0.7135945,0.9955864668274186,1.0,2.5405987683177173e-05,4.166319473377219e-05
SRMS,-0.005531572,-0.7135945,0.9955864668274186,1.0,2.5405987683177173e-05,4.166319473377219e-05
OR1L8,-0.005531572,-0.7135945,0.9955864668274186,1.0,2.5405987683177173e-05,4.166319473377219e-05
SLC22A14,-0.005531572,-0.7135945,0.9955864668274186,1.0,2.5405987683177173e-05,4.166319473377219e-05
SLC30A2,-0.005531572,-0.7135945,0.9955864668274186,1.0,2.5405987683177173e-05,4.166319473377219e-05
RBBP8NL,-0.005531572,-0.7135945,0.9955864668274186,1.0,2.5405987683177173e-05,4.166319473377219e-05
SLC45A2,-0.005531572,-0.7135945,0.9955864668274186,1.0,2.5405987683177173e-05,4.166319473377219e-05
TMC2,-0.005531572,-0.7135945,0.9955864668274186,1.0,2.5405987683177173e-05,4.166319473377219e-05
TEX54,-0.005531572,-0.7135945,0.9955864668274186,1.0,2.5405987683177173e-05,4.166319473377219e-05
CCDC169,-0.005531572,-0.7135945,0.9955864668274186,1.0,2.5405987683177173e-05,4.166319473377219e-05
NAV3,-0.005531572,-0.7135945,0.9955864668274186,1.0,2.5405987683177173e-05,4.166319473377219e-05
CHRNB3,-0.005531572,-0.7135945,0.9955864668274186,1.0,2.5405987683177173e-05,4.166319473377219e-05
CMA1,-0.005531752,-1.2985605,0.9955863231479594,1.0,2.5405987683177173e-05,4.166319473377219e-05
C6orf223,-0.0056941826,-0.06680765,0.9954567243346449,1.0,0.0006707180748358773,0.000687442713107241
SCGB3A2,-0.0057036905,1.2864463,0.9954491380663265,1.0,4.5730777829718906e-05,6.249479210065827e-05
C20orf85,-0.0057039065,-0.29857054,0.9954489656511422,1.0,4.5730777829718906e-05,6.249479210065827e-05
SNAP91,-0.0057039065,-0.29857054,0.9954489656511422,1.0,4.5730777829718906e-05,6.249479210065827e-05
IGSF1,-0.0057040146,-0.45057413,0.9954488794435501,1.0,4.5730777829718906e-05,6.249479210065827e-05
SLC35F4,-0.0057040146,-0.45057413,0.9954488794435501,1.0,4.5730777829718906e-05,6.249479210065827e-05
RNF186,-0.0057040146,-0.45057413,0.9954488794435501,1.0,4.5730777829718906e-05,6.249479210065827e-05
LHB,-0.0057040146,-0.45057413,0.9954488794435501,1.0,4.5730777829718906e-05,6.249479210065827e-05
FOXA2,-0.0057040146,-0.45057413,0.9954488794435501,1.0,4.5730777829718906e-05,6.249479210065827e-05
EFCC1,-0.0057040146,-0.45057413,0.9954488794435501,1.0,4.5730777829718906e-05,6.249479210065827e-05
PPP1R1C,-0.0057040146,-0.45057413,0.9954488794435501,1.0,4.5730777829718906e-05,6.249479210065827e-05
CORO7-PAM16,-0.0057040146,-0.45057413,0.9954488794435501,1.0,4.5730777829718906e-05,6.249479210065827e-05
GABRD,-0.0057040146,-0.45057413,0.9954488794435501,1.0,4.5730777829718906e-05,6.249479210065827e-05
NTF3,-0.0057040146,-0.45057413,0.9954488794435501,1.0,4.5730777829718906e-05,6.249479210065827e-05
FIBIN,-0.0057040146,-0.45057413,0.9954488794435501,1.0,4.5730777829718906e-05,6.249479210065827e-05
CD209,-0.0057040146,-0.45057413,0.9954488794435501,1.0,4.5730777829718906e-05,6.249479210065827e-05
HOXA11,-0.0057040146,-0.45057413,0.9954488794435501,1.0,4.5730777829718906e-05,6.249479210065827e-05
ENPP7,-0.0057040146,-0.45057413,0.9954488794435501,1.0,4.5730777829718906e-05,6.249479210065827e-05
CALCA,-0.005704051,-0.38347787,0.9954488507076862,1.0,4.5730777829718906e-05,6.249479210065827e-05
RGS8,-0.0057043387,-0.8656209,0.9954486208207743,1.0,4.5730777829718906e-05,6.249479210065827e-05
SLC6A15,-0.0057043387,-0.8656209,0.9954486208207743,1.0,4.5730777829718906e-05,6.249479210065827e-05
PPFIA3,-0.005828629,0.0067837336,0.9953494533896662,1.0,0.001732688359992683,0.0017498541788184318
RPRM,-0.0058761695,-0.12864593,0.9953115220816977,1.0,6.605556797626065e-05,8.332638946754438e-05
DLX5,-0.0058763134,-0.22818391,0.9953114071383563,1.0,6.605556797626065e-05,8.332638946754438e-05
PALM3,-0.005876458,-0.33510122,0.995311292195015,1.0,6.605556797626065e-05,8.332638946754438e-05
SLFN14,-0.005876458,-0.33510122,0.995311292195015,1.0,6.605556797626065e-05,8.332638946754438e-05
SENP3-EIF4A1,-0.005876458,-0.33510122,0.995311292195015,1.0,6.605556797626065e-05,8.332638946754438e-05
CKMT2,-0.005876458,-0.33510122,0.995311292195015,1.0,6.605556797626065e-05,8.332638946754438e-05
FFAR4,-0.005876926,-0.6570409,0.9953109186291563,1.0,6.605556797626065e-05,8.332638946754438e-05
SPINK1,-0.0060391403,0.5261748,0.9951814924894982,1.0,0.000503038556126908,0.0005207899341721523
AQP5,-0.0060444344,-0.08445515,0.9951772683258681,1.0,0.0002947094571248552,0.0003124739605032914
MLANA,-0.0060444344,-0.08445515,0.9951772683258681,1.0,0.0002947094571248552,0.0003124739605032914
CRYBA4,-0.0060471,-0.3527841,0.9951751418762006,1.0,0.0002947094571248552,0.0003124739605032914
MS4A14,-0.0060487203,-0.18754335,0.9951738487649332,1.0,8.638035812280238e-05,0.00010415798683443047
XKR4,-0.0060487203,-0.18754335,0.9951738487649332,1.0,8.638035812280238e-05,0.00010415798683443047
DAND5,-0.0060489005,-0.27000824,0.9951737050859042,1.0,8.638035812280238e-05,0.00010415798683443047
IL20RA,-0.0060492246,-0.5949909,0.9951734464636526,1.0,8.638035812280238e-05,0.00010415798683443047
DCDC1,-0.006049513,-0.53305537,0.995173216577207,1.0,8.638035812280238e-05,0.00010415798683443047
ADAMTS2,-0.006049513,-0.53305537,0.995173216577207,1.0,8.638035812280238e-05,0.00010415798683443047
FHDC1,-0.006049621,-0.2986171,0.99517313036979,1.0,0.0002947094571248552,0.0003124739605032914
ICAM5,-0.006211475,-0.03554245,0.9950439917230023,1.0,0.0005233633462734497,0.0005416215315390384
BOC,-0.0062145726,0.008862562,0.9950415204461925,1.0,0.00031503424727139694,0.0003333055578701775
HIST1H4K,-0.0062168776,-0.08134963,0.9950396813565047,1.0,0.00031503424727139694,0.0003333055578701775
NAT8,-0.006221127,0.023361962,0.9950362905349616,1.0,0.00010670514826934412,0.00012498958420131655
C1orf167,-0.0062213433,-0.2281893,0.9950361181203092,1.0,0.00010670514826934412,0.00012498958420131655
NLRP7,-0.006221884,-0.38347787,0.9950356870836794,1.0,0.00010670514826934412,0.00012498958420131655
PID1,-0.0062221,-0.813193,0.9950355146690278,1.0,0.00010670514826934412,0.00012498958420131655
RGPD5,-0.006331047,-0.004633083,0.9949485889785761,1.0,0.0026269791264405193,0.002645612865594534
PRG4,-0.006393426,-0.21844086,0.9948988186597625,1.0,0.0003353590374179387,0.0003541371552370636
ADCY6,-0.006393534,-0.14245708,0.99489873245253,1.0,0.00012702993841588584,0.00014582118156820264
HOXC5,-0.0063937865,-0.19904384,0.9948985313023211,1.0,0.00012702993841588584,0.00014582118156820264
SUCNR1,-0.0063937865,-0.19904384,0.9948985313023211,1.0,0.00012702993841588584,0.00014582118156820264
CTNND2,-0.0063937865,-0.19904384,0.9948985313023211,1.0,0.00012702993841588584,0.00014582118156820264
PRELP,-0.0063946866,-0.3917027,0.9948978129087203,1.0,0.00012702993841588584,0.00014582118156820264
HIST2H3PS2,-0.0065592784,-0.073356524,0.9947664906285744,1.0,0.0005640129265665332,0.0005832847262728105
AC025287.4,-0.006565941,-0.12865187,0.9947611745217273,1.0,0.0001473547285624276,0.00016665277893508876
KLHL33,-0.0065662293,-0.1775648,0.994760944636031,1.0,0.0001473547285624276,0.00016665277893508876
CARD14,-0.0065662293,-0.1775648,0.994760944636031,1.0,0.0001473547285624276,0.00016665277893508876
DSC3,-0.0065680663,-0.8291634,0.9947594791147276,1.0,0.0001473547285624276,0.00016665277893508876
TCEA3,-0.00667388,-0.099934235,0.994675053623372,1.0,0.0032722912135932196,0.0032913923839680025
ABI3BP,-0.006738024,-0.07618154,0.9946238753677541,1.0,0.00016767951870896934,0.00018748437630197485
TMEM253,-0.006738348,-0.11800514,0.9946236167466419,1.0,0.00016767951870896934,0.00018748437630197485
SERPINC1,-0.0067386725,-0.16107728,0.9946233581255303,1.0,0.00016767951870896934,0.00018748437630197485
BPIFB1,-0.0067388164,9.0905836e-05,0.9946232431828141,1.0,0.00016767951870896934,0.00018748437630197485
FAM83B,-0.006740725,-0.4075404,0.9946217201918363,1.0,0.00016767951870896934,0.00018748437630197485
DEGS2,-0.006901103,-0.035543922,0.9944937602845575,1.0,0.0006046625068596166,0.0006249479210065828
ZNF572,-0.007076823,-0.01846347,0.9943535591475615,1.0,0.0004166581980041056,0.00043746354470460794
HAMP,-0.0070813973,-0.15104876,0.9943499097249071,1.0,0.0004166581980041056,0.00043746354470460794
AC007040.2,-0.007083558,-0.13742702,0.9943481855882611,1.0,0.0002083290990020528,0.00022914757103574703
C1GALT1C1L,-0.007088024,-14.34657,0.9943446223726097,1.0,0.0,2.0831597366886094e-05
BPIFC,-0.007088024,-14.34657,0.9943446223726097,1.0,0.0,2.0831597366886094e-05
C14orf180,-0.007088024,-14.34657,0.9943446223726097,1.0,0.0,2.0831597366886094e-05
SLC18A3,-0.007088024,-14.34657,0.9943446223726097,1.0,0.0,2.0831597366886094e-05
KCNJ4,-0.007088024,-14.34657,0.9943446223726097,1.0,0.0,2.0831597366886094e-05
AC055811.2,-0.007088024,-14.34657,0.9943446223726097,1.0,0.0,2.0831597366886094e-05
FAM90A26,-0.007088024,-14.34657,0.9943446223726097,1.0,0.0,2.0831597366886094e-05
OR4B1,-0.007088024,-14.34657,0.9943446223726097,1.0,0.0,2.0831597366886094e-05
OR10J1,-0.007088024,-14.34657,0.9943446223726097,1.0,0.0,2.0831597366886094e-05
CACNG1,-0.007088024,-14.34657,0.9943446223726097,1.0,0.0,2.0831597366886094e-05
MCHR1,-0.007088024,-14.34657,0.9943446223726097,1.0,0.0,2.0831597366886094e-05
FOXN4,-0.007088024,-14.34657,0.9943446223726097,1.0,0.0,2.0831597366886094e-05
